"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"19276","80.526858","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=2158, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19301","80.629262","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2162, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19327","80.731672","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2166, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19349","80.834062","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2170, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19380","80.936437","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2177, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19403","81.038994","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2181, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19413","81.054180","1e:9d:72:6d:c4:11","VantivaUSA_46:84:e8","802.11","516","-31 dBm","Probe Response, SN=2185, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19423","81.080895","1e:9d:72:6d:c4:11","VantivaUSA_46:84:e8","802.11","516","-31 dBm","Probe Response, SN=2186, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19433","81.141314","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2187, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19451","81.243662","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2191, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19473","81.346113","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2195, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19501","81.448489","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2199, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19518","81.550894","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2203, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19546","81.653354","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2207, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19571","81.755672","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2215, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19603","81.858352","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2219, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19632","81.960445","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2225, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19664","82.062865","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2229, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19678","82.167208","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2233, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19704","82.267632","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2237, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19756","82.473181","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=2243, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19790","82.574874","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2247, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19816","82.677285","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2251, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19866","82.882075","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2261, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19892","82.984429","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2265, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19917","83.086883","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-32 dBm","Beacon frame, SN=2269, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19947","83.189222","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2273, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19969","83.292242","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2277, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20003","83.394184","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2283, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20027","83.498461","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2287, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20054","83.598813","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2291, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20092","83.701262","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2297, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20116","83.803622","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2301, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20142","83.906035","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-28 dBm","Beacon frame, SN=2305, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20171","84.008488","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2309, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20199","84.113023","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-27 dBm","Beacon frame, SN=2313, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20227","84.213281","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2317, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20263","84.315631","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-29 dBm","Beacon frame, SN=2321, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20277","84.360439","1e:9d:72:6d:c4:11","SeikoEpson_76:e1:21","802.11","516","-31 dBm","Probe Response, SN=2327, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20278","84.361040","1e:9d:72:6d:c4:11","SeikoEpson_76:e1:21","802.11","516","-31 dBm","Probe Response, SN=2327, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20279","84.361911","1e:9d:72:6d:c4:11","SeikoEpson_76:e1:21","802.11","516","-31 dBm","Probe Response, SN=2327, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20280","84.369933","1e:9d:72:6d:c4:11","SeikoEpson_76:e1:21","802.11","516","-31 dBm","Probe Response, SN=2327, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20296","84.420765","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2328, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20314","84.522515","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2332, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20343","84.624905","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2336, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20368","84.727268","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2340, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20390","84.827686","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2348, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20420","84.930088","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2352, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20449","85.032488","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2360, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20482","85.136848","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2365, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20504","85.237309","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2369, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20536","85.339678","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2376, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20566","85.442090","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2380, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20583","85.544480","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2384, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20620","85.646872","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2388, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20664","85.749454","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-29 dBm","Beacon frame, SN=2394, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20710","85.853076","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2399, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20740","85.954433","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2403, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20765","86.056552","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2407, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20797","86.158871","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2411, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20824","86.261255","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2415, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20858","86.363668","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2419, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20887","86.466144","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-29 dBm","Beacon frame, SN=2423, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20916","86.568469","1e:9d:72:6d:c4:11","Broadcast","802.11","409","0 dBm","Beacon frame, SN=2427, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20957","86.670828","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-29 dBm","Beacon frame, SN=2431, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20980","86.773388","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-29 dBm","Beacon frame, SN=2435, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21006","86.875808","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2439, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21036","86.978048","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2443, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21065","87.080466","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2447, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21093","87.182950","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-29 dBm","Beacon frame, SN=2451, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21131","87.285237","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2458, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21166","87.388342","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2462, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21196","87.490201","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2467, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21226","87.592466","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-31 dBm","Beacon frame, SN=2471, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21261","87.694860","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2475, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21313","87.797237","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-30 dBm","Beacon frame, SN=2483, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21355","87.899664","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2487, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21385","88.002063","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2491, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21421","88.104563","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2495, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21444","88.206870","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2499, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21478","88.268560","1e:9d:72:6d:c4:11","0e:b6:05:1f:5a:3e","802.11","516","-29 dBm","Probe Response, SN=2503, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21479","88.269486","1e:9d:72:6d:c4:11","0e:b6:05:1f:5a:3e","802.11","516","-27 dBm","Probe Response, SN=2503, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21480","88.270196","1e:9d:72:6d:c4:11","0e:b6:05:1f:5a:3e","802.11","516","-29 dBm","Probe Response, SN=2503, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21481","88.271322","1e:9d:72:6d:c4:11","0e:b6:05:1f:5a:3e","802.11","516","-29 dBm","Probe Response, SN=2503, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21484","88.285631","1e:9d:72:6d:c4:11","0e:b6:05:1f:5a:3e","802.11","516","-29 dBm","Probe Response, SN=2504, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21485","88.286517","1e:9d:72:6d:c4:11","0e:b6:05:1f:5a:3e","802.11","516","-28 dBm","Probe Response, SN=2504, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21486","88.289226","1e:9d:72:6d:c4:11","0e:b6:05:1f:5a:3e","802.11","516","-30 dBm","Probe Response, SN=2504, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21495","88.309801","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2505, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21523","88.411741","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2509, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21561","88.514018","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=2513, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21603","88.619054","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=2517, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21632","88.718797","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2521, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21693","88.821213","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2527, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21733","88.895883","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-28 dBm","Probe Response, SN=2534, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21735","88.901074","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-28 dBm","Probe Response, SN=2534, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21737","88.905984","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-28 dBm","Probe Response, SN=2534, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21738","88.908877","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=2534, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21740","88.918548","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=2535, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21741","88.919354","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=2535, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21742","88.920240","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-29 dBm","Probe Response, SN=2535, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21745","88.924188","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=2536, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21781","89.026088","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2540, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21820","89.128483","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2544, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21862","89.230844","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2548, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21898","89.333210","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2552, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21935","89.436096","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2556, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21959","89.538404","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2560, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21989","89.640491","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=2564, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22019","89.742850","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2568, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22057","89.846851","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2572, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22095","89.947545","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2576, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22132","90.050082","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=2580, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22170","90.152444","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2584, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22209","90.254979","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=2588, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22237","90.357255","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=2592, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22268","90.459882","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2596, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22311","90.561882","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2600, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22338","90.664479","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2604, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22374","90.767108","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2612, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22406","90.869215","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2618, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22430","90.929846","1e:9d:72:6d:c4:11","SeikoEpson_76:e1:21","802.11","516","-29 dBm","Probe Response, SN=2626, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22438","90.971668","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2627, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22473","91.074037","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2631, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22515","91.176431","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2637, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22546","91.281759","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2641, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22571","91.381273","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2645, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22608","91.483650","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2649, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22636","91.586055","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2653, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22661","91.688480","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2657, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22690","91.790834","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2661, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22726","91.893235","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-28 dBm","Beacon frame, SN=2665, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22756","91.995666","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=2669, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22778","92.098068","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=2675, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22807","92.200454","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=2679, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22871","92.405230","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=2687, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22892","92.507908","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=2691, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22918","92.610647","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=2695, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22941","92.712463","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=2699, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22975","92.816632","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-31 dBm","Beacon frame, SN=2708, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22999","92.917229","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-30 dBm","Beacon frame, SN=2712, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"23046","93.122051","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=2722, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
