"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"1331","5.978592","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1515, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1355","6.080863","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1519, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1387","6.183458","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1523, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1412","6.285650","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1531, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1442","6.388205","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1535, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1462","6.490562","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1539, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1479","6.592840","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1543, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1506","6.695241","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1547, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1530","6.797593","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1553, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1561","6.900019","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1557, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1585","7.002911","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1561, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1601","7.104815","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1565, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1623","7.207226","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1569, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1650","7.309619","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1573, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1671","7.412003","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1580, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1689","7.514454","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1584, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1694","7.517885","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-11 dBm","Probe Response, SN=1588, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1697","7.526797","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-12 dBm","Probe Response, SN=1588, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1698","7.527589","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-12 dBm","Probe Response, SN=1588, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1699","7.530673","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-11 dBm","Probe Response, SN=1588, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1722","7.621885","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1589, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1748","7.719237","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1593, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1770","7.821575","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1597, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1786","7.924489","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1601, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1808","8.026391","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1605, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1827","8.128811","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1609, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1850","8.231182","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1613, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1872","8.333611","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1617, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1895","8.436341","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1621, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1917","8.538433","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1625, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1938","8.640788","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1629, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1957","8.743239","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1633, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1982","8.845685","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1637, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2006","8.948034","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1641, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2022","9.050502","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1645, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2049","9.152812","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1652, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2082","9.255223","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1660, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2106","9.357609","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1664, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2130","9.460052","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1668, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2150","9.564983","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1672, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2175","9.664812","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1676, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2198","9.767240","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1681, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2233","9.869567","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1687, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2262","9.972013","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1691, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2300","10.074419","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1695, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2338","10.176811","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1699, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2363","10.279208","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1703, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2399","10.381570","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1707, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2421","10.484113","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1711, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2444","10.586435","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1718, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2467","10.688817","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1724, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2482","10.794097","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-7 dBm","Beacon frame, SN=1728, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2503","10.893655","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1732, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2527","10.995985","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1736, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2548","11.098433","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1740, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2596","11.303201","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1746, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2617","11.405620","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1753, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2636","11.508124","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1757, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2662","11.610427","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1763, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2684","11.712802","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-11 dBm","Beacon frame, SN=1769, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2702","11.815336","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1773, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2718","11.917627","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1777, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2764","12.122450","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1785, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2797","12.224812","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1793, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2813","12.327248","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1797, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2837","12.429611","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1801, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2872","12.532004","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1805, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2902","12.634377","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-82 dBm","Beacon frame, SN=1809, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2928","12.736987","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1813, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2955","12.839777","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1817, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2977","12.941605","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1821, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3004","13.044033","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1825, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3052","13.248771","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1836, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3072","13.351517","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1840, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3089","13.453631","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1844, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3115","13.556023","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1848, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3132","13.658398","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1852, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3152","13.760799","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1856, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3174","13.863307","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-8 dBm","Beacon frame, SN=1860, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3192","13.965618","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-8 dBm","Beacon frame, SN=1864, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3215","14.068038","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1868, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3238","14.170407","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1874, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3266","14.272787","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1880, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3302","14.375222","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1888, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3324","14.477636","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1894, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3351","14.584635","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1900, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3368","14.682436","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1904, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3381","14.784816","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1908, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3403","14.887244","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1912, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3418","14.989671","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1917, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3439","15.092001","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-10 dBm","Beacon frame, SN=1921, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3457","15.194442","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1926, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3487","15.296796","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-9 dBm","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3513","15.399216","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-12 dBm","Beacon frame, SN=1943, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3530","15.501763","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=1947, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3556","15.604041","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-13 dBm","Beacon frame, SN=1951, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3578","15.706411","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-13 dBm","Beacon frame, SN=1955, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3599","15.808741","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-12 dBm","Beacon frame, SN=1959, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3619","15.911210","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-16 dBm","Beacon frame, SN=1963, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3643","16.013638","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-19 dBm","Beacon frame, SN=1967, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3676","16.116036","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-18 dBm","Beacon frame, SN=1971, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3698","16.218422","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-20 dBm","Beacon frame, SN=1975, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3716","16.320814","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-24 dBm","Beacon frame, SN=1979, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3739","16.423223","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-25 dBm","Beacon frame, SN=1983, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3766","16.525633","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-21 dBm","Beacon frame, SN=1987, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3786","16.628041","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-20 dBm","Beacon frame, SN=1991, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3809","16.732629","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-17 dBm","Probe Response, SN=1999, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3810","16.733369","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-18 dBm","Probe Response, SN=1999, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3811","16.737651","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-17 dBm","Probe Response, SN=1999, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3812","16.738423","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-18 dBm","Probe Response, SN=1999, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3819","16.758376","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-17 dBm","Probe Response, SN=2000, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3820","16.759176","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-18 dBm","Probe Response, SN=2000, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3821","16.759872","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-17 dBm","Probe Response, SN=2000, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3822","16.760689","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-17 dBm","Probe Response, SN=2000, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3840","16.832821","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-17 dBm","Beacon frame, SN=2001, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3852","16.879563","1e:9d:72:6d:c4:11","fe:83:b5:48:8d:ff","802.11","516","-17 dBm","Probe Response, SN=2006, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3861","16.936937","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-18 dBm","Beacon frame, SN=2007, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3882","17.037643","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-18 dBm","Beacon frame, SN=2011, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3912","17.140060","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-18 dBm","Beacon frame, SN=2019, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3932","17.242414","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-19 dBm","Beacon frame, SN=2023, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3961","17.345112","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-18 dBm","Beacon frame, SN=2027, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3984","17.447048","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-17 dBm","Beacon frame, SN=2031, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4011","17.549665","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-17 dBm","Beacon frame, SN=2035, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4029","17.652024","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-17 dBm","Beacon frame, SN=2039, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4060","17.754378","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=2043, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4088","17.856841","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=2047, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4104","17.959099","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=2052, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4128","18.063438","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=2056, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4147","18.164728","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=2060, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4169","18.266523","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=2072, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4190","18.368833","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=2076, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4219","18.471182","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=2084, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"4244","18.573603","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=2090, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
