"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)"
"24222","75.921302","Commscope_23:24:6c","be:7c:0b:0a:30:d8","802.11","387","-33 dBm"
"24223","75.921968","Commscope_23:24:6c","be:7c:0b:0a:30:d8","802.11","387","-33 dBm"
"24232","75.933372","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"24257","76.035415","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24288","76.087687","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-33 dBm"
"24289","76.087691","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-33 dBm"
"24290","76.090053","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-33 dBm"
"24296","76.117417","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-33 dBm"
"24298","76.117426","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-33 dBm"
"24299","76.117490","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-34 dBm"
"24300","76.117496","Commscope_23:24:6c","VantivaUSA_80:25:f0","802.11","387","-33 dBm"
"24303","76.141280","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24345","76.233747","Commscope_23:24:6c","VantivaUSA_3c:54:73","802.11","387","-32 dBm"
"24346","76.233752","Commscope_23:24:6c","VantivaUSA_3c:54:73","802.11","387","-32 dBm"
"24347","76.233757","Commscope_23:24:6c","VantivaUSA_3c:54:73","802.11","387","-32 dBm"
"24348","76.234879","Commscope_23:24:6c","VantivaUSA_3c:54:73","802.11","387","-32 dBm"
"24349","76.236251","Commscope_23:24:6c","VantivaUSA_b8:2c:66","802.11","387","-33 dBm"
"24350","76.236255","Commscope_23:24:6c","VantivaUSA_b8:2c:66","802.11","387","-32 dBm"
"24351","76.236259","Commscope_23:24:6c","VantivaUSA_b8:2c:66","802.11","387","-33 dBm"
"24352","76.237421","Commscope_23:24:6c","VantivaUSA_b8:2c:66","802.11","387","-33 dBm"
"24358","76.246554","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24385","76.348061","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24420","76.447259","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24456","76.551003","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"24499","76.649993","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"24547","76.753087","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"24564","76.812054","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-33 dBm"
"24565","76.812056","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-33 dBm"
"24566","76.812156","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-33 dBm"
"24572","76.830530","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-33 dBm"
"24574","76.831395","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-33 dBm"
"24575","76.836588","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-33 dBm"
"24576","76.836591","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-33 dBm"
"24585","76.854495","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24587","76.858853","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-33 dBm"
"24593","76.861613","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-34 dBm"
"24594","76.861617","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-34 dBm"
"24597","76.862825","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-34 dBm"
"24638","76.963413","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24668","77.066506","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"24704","77.161995","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"24749","77.374483","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24784","77.474753","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24812","77.571696","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24840","77.675361","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24881","77.779999","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24913","77.879057","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"24961","77.984865","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"24968","77.997657","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-33 dBm"
"24969","77.997660","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-33 dBm"
"24970","77.997701","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-33 dBm"
"24971","77.997705","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-33 dBm"
"25005","78.089475","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"25040","78.190812","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"25044","78.206082","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-33 dBm"
"25045","78.206085","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-33 dBm"
"25046","78.206104","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-32 dBm"
"25047","78.206108","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-32 dBm"
"25061","78.239149","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-33 dBm"
"25062","78.239155","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"25063","78.239159","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"25064","78.239757","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"25086","78.292971","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"25123","78.397774","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"25193","78.601848","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"25228","78.699603","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"25262","78.800028","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"25298","78.902461","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"25377","79.111652","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"25404","79.210720","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"25755","80.234166","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"25794","80.342210","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm"
"25830","80.445786","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"25865","80.547256","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"25895","80.651001","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"25926","80.751993","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"25970","80.851442","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"26011","80.953338","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"26052","81.054165","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"26088","81.161391","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"26126","81.264512","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"26169","81.369387","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"26209","81.462316","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"26250","81.570022","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"26282","81.698175","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm"
"26305","81.775850","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"26348","81.883872","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"26395","81.978411","Commscope_23:24:6c","Broadcast","802.11","287","-33 dBm"
"26432","82.079900","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"26465","82.186290","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"26511","82.285107","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"26548","82.391883","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"26631","82.594031","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"26669","82.691166","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"26711","82.795197","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"26787","83.007748","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"26840","83.117130","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"26864","83.205275","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"26901","83.305567","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"26960","83.413773","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"27004","83.515234","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"27058","83.628417","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"27089","83.720126","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"27140","83.822118","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"27181","83.926027","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"27221","84.027504","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"27253","84.128071","Commscope_23:24:6c","VantivaUSA_c4:3e:1a","802.11","387","-31 dBm"
"27254","84.128078","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"27255","84.128177","Commscope_23:24:6c","VantivaUSA_c4:3e:1a","802.11","387","-29 dBm"
"27289","84.235574","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"27329","84.332568","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"27370","84.438479","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"27416","84.540284","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"27458","84.640783","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"27496","84.745367","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"27535","84.846295","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"27614","85.049476","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"27653","85.154615","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"27707","85.260405","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"27748","85.356319","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"27802","85.463389","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"27841","85.564646","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"27879","85.663901","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"27912","85.772427","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"27947","85.865769","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"27983","85.969282","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"28022","86.079296","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28068","86.179289","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"28108","86.278489","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"28150","86.382049","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28185","86.484195","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"28223","86.615368","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28248","86.693623","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"28278","86.787229","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"28330","86.895684","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28363","86.997155","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28397","87.097273","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28436","87.203757","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"28465","87.303720","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28527","87.403781","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"28567","87.508577","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"28601","87.606966","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28638","87.715539","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28678","87.811183","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28718","87.919983","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"28775","88.022275","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28806","88.124383","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"28829","88.194561","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm"
"28830","88.194566","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm"
"28831","88.194570","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm"
"28832","88.194574","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-28 dBm"
"28850","88.223694","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"28874","88.260879","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm"
"28876","88.260884","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm"
"28877","88.260886","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-28 dBm"
"28878","88.263703","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm"
"28886","88.295173","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm"
"28887","88.295178","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm"
"28888","88.295182","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-28 dBm"
"28889","88.298417","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-30 dBm"
"28942","88.430847","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"28990","88.528044","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29023","88.636837","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29061","88.738844","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29098","88.842796","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29129","88.943854","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29172","89.047337","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29210","89.147081","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29249","89.247980","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29292","89.347398","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29330","89.451368","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29371","89.568996","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"29404","89.658097","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"29445","89.759166","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"29483","89.861061","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"29522","89.967734","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"29560","90.064649","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"29596","90.156088","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-29 dBm"
"29597","90.156094","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-29 dBm"
"29598","90.156099","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-29 dBm"
"29599","90.156102","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-29 dBm"
"29633","90.270088","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"29671","90.372122","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"29710","90.484055","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"29746","90.599686","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"29777","90.679605","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"29811","90.787803","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29856","90.889763","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"29864","90.898879","Commscope_23:24:6c","0e:0d:90:36:84:b3","802.11","387","-29 dBm"
"29865","90.899874","Commscope_23:24:6c","0e:0d:90:36:84:b3","802.11","387","-30 dBm"
"29867","90.903255","Commscope_23:24:6c","0e:0d:90:36:84:b3","802.11","387","-30 dBm"
"29891","90.986189","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"29922","91.089313","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"29970","91.191964","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"30000","91.302438","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"30027","91.395979","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"30071","91.502300","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"30107","91.600660","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"30146","91.703706","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"30182","91.807689","Commscope_23:24:6c","Broadcast","802.11","287","-28 dBm"
"30214","91.910232","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"30252","92.016363","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"30275","92.114319","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"30316","92.220729","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"30325","92.239268","Commscope_23:24:6c","VantivaUSA_48:68:c1","802.11","387","-31 dBm"
"30326","92.239273","Commscope_23:24:6c","VantivaUSA_48:68:c1","802.11","387","-32 dBm"
"30327","92.239366","Commscope_23:24:6c","VantivaUSA_48:68:c1","802.11","387","-31 dBm"
"30328","92.239371","Commscope_23:24:6c","VantivaUSA_48:68:c1","802.11","387","-32 dBm"
"30347","92.324716","Commscope_23:24:6c","Broadcast","802.11","287","-31 dBm"
"30361","92.352609","Commscope_23:24:6c","VantivaUSA_c5:dd:3d","802.11","387","-33 dBm"
"30362","92.357993","Commscope_23:24:6c","VantivaUSA_c5:dd:3d","802.11","387","-33 dBm"
"30363","92.358091","Commscope_23:24:6c","VantivaUSA_c5:dd:3d","802.11","387","-31 dBm"
"30364","92.358096","Commscope_23:24:6c","VantivaUSA_c5:dd:3d","802.11","387","-33 dBm"
"30377","92.425573","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"30415","92.522060","Commscope_23:24:6c","Broadcast","802.11","287","-27 dBm"
"30445","92.639592","Commscope_23:24:6c","Broadcast","802.11","287","-29 dBm"
"30473","92.726838","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"30517","92.835173","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"30551","92.937571","Commscope_23:24:6c","Broadcast","802.11","287","-32 dBm"
"30590","93.034163","Commscope_23:24:6c","Broadcast","802.11","287","-30 dBm"
"30626","93.141304","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"30660","93.238948","Commscope_23:24:6c","Broadcast","802.11","287","-34 dBm"
"30666","93.253195","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-36 dBm"
"30668","93.254378","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"30669","93.255605","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"30670","93.255608","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-34 dBm"
"30706","93.345370","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"30736","93.443508","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"30778","93.546809","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"30813","93.655465","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"30843","93.751911","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"30882","93.856148","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"30914","93.958570","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"30956","94.057903","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"30989","94.160042","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"31023","94.265361","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"31055","94.372681","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"31088","94.469452","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"31214","94.775404","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"31249","94.883255","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"31284","94.982581","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"31294","94.992013","Commscope_23:24:6c","96:6e:a3:b9:5d:8e","802.11","387","-38 dBm"
"31295","94.992698","Commscope_23:24:6c","96:6e:a3:b9:5d:8e","802.11","387","-38 dBm"
"31296","94.992964","Commscope_23:24:6c","96:6e:a3:b9:5d:8e","802.11","387","-37 dBm"
"31322","95.088859","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"31352","95.190798","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"31389","95.287749","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"31437","95.392028","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"31474","95.492831","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"31516","95.598288","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"31547","95.702140","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"31582","95.801724","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"31613","95.904850","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"31647","96.006352","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"31674","96.108802","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"31718","96.208355","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"31757","96.311797","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"31792","96.419419","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"31822","96.508336","Commscope_23:24:6c","3e:6b:8e:89:e5:54","802.11","387","-40 dBm"
"31828","96.515485","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"31840","96.533424","Commscope_23:24:6c","3e:6b:8e:89:e5:54","802.11","387","-40 dBm"
"31862","96.578636","Commscope_23:24:6c","VantivaUSA_b8:2c:66","802.11","387","-40 dBm"
"31863","96.578641","Commscope_23:24:6c","VantivaUSA_b8:2c:66","802.11","387","-40 dBm"
"31864","96.578645","Commscope_23:24:6c","VantivaUSA_b8:2c:66","802.11","387","-41 dBm"
"31865","96.578648","Commscope_23:24:6c","VantivaUSA_b8:2c:66","802.11","387","-40 dBm"
"31876","96.618746","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"31910","96.720325","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"31951","96.823936","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"31956","96.839126","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-40 dBm"
"31957","96.839130","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-40 dBm"
"31958","96.839135","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-40 dBm"
"31959","96.839138","Commscope_23:24:6c","VantivaUSA_3f:b1:bd","802.11","387","-40 dBm"
"31963","96.853244","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-40 dBm"
"31964","96.853250","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-40 dBm"
"31965","96.854058","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-40 dBm"
"31976","96.871433","Commscope_23:24:6c","VantivaUSA_f2:df:8c","802.11","387","-40 dBm"
"31977","96.875305","Commscope_23:24:6c","VantivaUSA_ac:69:7e","802.11","387","-40 dBm"
"31978","96.875310","Commscope_23:24:6c","VantivaUSA_ac:69:7e","802.11","387","-41 dBm"
"31979","96.875314","Commscope_23:24:6c","VantivaUSA_ac:69:7e","802.11","387","-41 dBm"
"31980","96.876582","Commscope_23:24:6c","VantivaUSA_ac:69:7e","802.11","387","-41 dBm"
"31986","96.884434","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-40 dBm"
"31988","96.885773","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-40 dBm"
"31989","96.885777","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-41 dBm"
"31990","96.886865","Commscope_23:24:6c","VantivaUSA_21:c1:b7","802.11","387","-40 dBm"
"32012","96.925979","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32048","97.030599","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32129","97.232326","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32176","97.446305","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32212","97.540392","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32241","97.643742","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32274","97.747897","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32311","97.847701","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32343","97.950194","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32381","98.054597","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"32412","98.157705","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32443","98.256244","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"32487","98.359240","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32519","98.464329","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32586","98.671745","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32617","98.774660","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"32660","98.871489","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"32705","98.973984","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32743","99.080169","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"32767","99.131223","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-42 dBm"
"32768","99.131228","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-40 dBm"
"32769","99.131232","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-42 dBm"
"32770","99.132407","Commscope_23:24:6c","Commscope_71:86:02","802.11","387","-40 dBm"
"32784","99.174654","Commscope_23:24:6c","3e:97:dd:c0:18:27","802.11","387","-40 dBm"
"32785","99.174658","Commscope_23:24:6c","3e:97:dd:c0:18:27","802.11","387","-40 dBm"
"32786","99.174663","Commscope_23:24:6c","3e:97:dd:c0:18:27","802.11","387","-40 dBm"
"32788","99.174670","Commscope_23:24:6c","3e:97:dd:c0:18:27","802.11","387","-40 dBm"
"32793","99.180761","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32827","99.280780","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32860","99.383579","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32896","99.485528","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32933","99.588616","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"32973","99.696057","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
