"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"20051","85.802650","1e:9d:72:6d:c4:11","a6:ef:71:a6:03:fc","802.11","516","-65 dBm","Probe Response, SN=1616, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20073","85.921338","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1617, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20101","86.023842","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1623, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20127","86.126159","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1627, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20186","86.331183","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-38 dBm","Beacon frame, SN=1642, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20210","86.433396","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-38 dBm","Beacon frame, SN=1646, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20235","86.524005","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-38 dBm","Probe Response, SN=1650, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20236","86.524757","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-39 dBm","Probe Response, SN=1650, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20237","86.525554","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-39 dBm","Probe Response, SN=1650, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20238","86.526328","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-39 dBm","Probe Response, SN=1650, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20246","86.538374","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=1651, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20266","86.639193","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-40 dBm","Beacon frame, SN=1655, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20291","86.740616","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-43 dBm","Beacon frame, SN=1659, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20300","86.754516","1e:9d:72:6d:c4:11","6e:0a:7b:5d:63:4c","802.11","516","-42 dBm","Probe Response, SN=1663, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20302","86.755258","1e:9d:72:6d:c4:11","6e:0a:7b:5d:63:4c","802.11","516","-42 dBm","Probe Response, SN=1663, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20303","86.756109","1e:9d:72:6d:c4:11","6e:0a:7b:5d:63:4c","802.11","516","-42 dBm","Probe Response, SN=1663, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20305","86.756894","1e:9d:72:6d:c4:11","6e:0a:7b:5d:63:4c","802.11","516","-42 dBm","Probe Response, SN=1663, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20326","86.843036","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-40 dBm","Beacon frame, SN=1664, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20348","86.945288","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-44 dBm","Beacon frame, SN=1668, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20371","87.047753","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-40 dBm","Beacon frame, SN=1672, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20392","87.150792","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-39 dBm","Beacon frame, SN=1676, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20414","87.250763","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-38 dBm","Probe Response, SN=1680, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20415","87.251678","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-38 dBm","Probe Response, SN=1680, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20416","87.253790","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-39 dBm","Beacon frame, SN=1681, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20422","87.260472","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-40 dBm","Probe Response, SN=1680, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20423","87.261221","1e:9d:72:6d:c4:11","VantivaConne_83:47:b0","802.11","516","-39 dBm","Probe Response, SN=1680, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20446","87.355061","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1685, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20481","87.457409","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1689, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20505","87.561652","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1693, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20519","87.664398","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1697, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20536","87.764934","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1701, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20552","87.866977","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1705, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20578","87.969391","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1709, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20597","88.071718","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-38 dBm","Beacon frame, SN=1713, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20624","88.174148","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1717, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20651","88.276586","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1724, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20689","88.379806","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1728, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20722","88.481422","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-38 dBm","Beacon frame, SN=1732, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20743","88.583732","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1736, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20767","88.686069","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-38 dBm","Beacon frame, SN=1740, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20787","88.788587","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1744, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20821","88.994852","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1752, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20846","89.095777","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1756, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20866","89.198130","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1760, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20886","89.302783","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1764, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20916","89.402960","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1772, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20942","89.505348","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1776, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20966","89.607734","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1780, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20991","89.712153","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1784, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21015","89.814741","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1788, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21032","89.915105","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1792, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21054","90.017369","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-35 dBm","Beacon frame, SN=1796, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21082","90.119817","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1803, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21105","90.222161","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1807, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21129","90.324562","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1811, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21153","90.429211","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1815, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21179","90.529313","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1819, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21200","90.623630","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-37 dBm","Probe Response, SN=1823, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21201","90.624974","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-37 dBm","Probe Response, SN=1823, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21202","90.626837","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-37 dBm","Probe Response, SN=1823, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21203","90.627467","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-37 dBm","Probe Response, SN=1823, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21204","90.633741","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-38 dBm","Beacon frame, SN=1824, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21230","90.734170","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1828, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21255","90.834256","1e:9d:72:6d:c4:11","HP_e8:5d:55","802.11","516","-37 dBm","Probe Response, SN=1832, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21256","90.838413","1e:9d:72:6d:c4:11","HP_e8:5d:55","802.11","516","-37 dBm","Probe Response, SN=1832, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21257","90.841492","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-38 dBm","Beacon frame, SN=1833, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21262","90.849554","1e:9d:72:6d:c4:11","HP_e8:5d:55","802.11","516","-38 dBm","Probe Response, SN=1832, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21263","90.850368","1e:9d:72:6d:c4:11","HP_e8:5d:55","802.11","516","-38 dBm","Probe Response, SN=1832, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21287","90.939749","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=1838, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21318","91.041375","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-36 dBm","Beacon frame, SN=1844, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21338","91.143774","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1848, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21363","91.246133","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1854, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21387","91.353883","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1858, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21416","91.450930","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-39 dBm","Beacon frame, SN=1862, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21438","91.553339","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1866, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21458","91.658159","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-39 dBm","Beacon frame, SN=1870, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21488","91.758120","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-37 dBm","Beacon frame, SN=1876, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21508","91.860643","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-40 dBm","Beacon frame, SN=1880, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21529","91.962968","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-38 dBm","Beacon frame, SN=1884, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21550","92.065370","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-42 dBm","Beacon frame, SN=1888, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21571","92.177668","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-40 dBm","Beacon frame, SN=1894, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21596","92.272135","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-38 dBm","Beacon frame, SN=1898, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21631","92.374776","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-39 dBm","Beacon frame, SN=1906, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21644","92.434847","1e:9d:72:6d:c4:11","2e:25:6b:9b:12:d0","802.11","516","-39 dBm","Probe Response, SN=1910, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21650","92.456568","1e:9d:72:6d:c4:11","2e:25:6b:9b:12:d0","802.11","516","-39 dBm","Probe Response, SN=1911, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21651","92.457364","1e:9d:72:6d:c4:11","2e:25:6b:9b:12:d0","802.11","516","-39 dBm","Probe Response, SN=1911, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21652","92.458103","1e:9d:72:6d:c4:11","2e:25:6b:9b:12:d0","802.11","516","-39 dBm","Probe Response, SN=1911, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21662","92.477130","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-40 dBm","Beacon frame, SN=1912, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21692","92.577759","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-39 dBm","Beacon frame, SN=1916, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21711","92.621747","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-39 dBm","Probe Response, SN=1925, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21712","92.622453","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-39 dBm","Probe Response, SN=1925, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21713","92.623277","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-39 dBm","Probe Response, SN=1925, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21714","92.624439","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-80 dBm","Probe Response, SN=1925, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21719","92.656127","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-40 dBm","Probe Response, SN=1926, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21720","92.659462","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-40 dBm","Probe Response, SN=1926, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21721","92.660441","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-40 dBm","Probe Response, SN=1926, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21722","92.661081","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-39 dBm","Probe Response, SN=1926, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21726","92.671684","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-39 dBm","Probe Response, SN=1927, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21728","92.677802","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-39 dBm","Probe Response, SN=1927, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21729","92.682018","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-82 dBm","Probe Response, SN=1927, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21730","92.683619","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-81 dBm","Beacon frame, SN=1928, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21734","92.687937","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-39 dBm","Probe Response, SN=1927, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21761","92.782944","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-40 dBm","Beacon frame, SN=1932, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21783","92.884618","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21813","92.961828","1e:9d:72:6d:c4:11","Google_c7:5a:41","802.11","516","-80 dBm","Probe Response, SN=1940, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21815","92.963596","1e:9d:72:6d:c4:11","Google_c7:5a:41","802.11","516","-39 dBm","Probe Response, SN=1940, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21816","92.964732","1e:9d:72:6d:c4:11","Google_c7:5a:41","802.11","516","-39 dBm","Probe Response, SN=1940, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21817","92.966839","1e:9d:72:6d:c4:11","Google_c7:5a:41","802.11","516","-40 dBm","Probe Response, SN=1940, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21825","92.986903","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1941, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21848","93.089357","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1945, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21874","93.191708","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1949, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21897","93.294122","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-38 dBm","Beacon frame, SN=1953, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21911","93.397054","1e:9d:72:6d:c4:11","Broadcast","802.11","409","0 dBm","Beacon frame, SN=1957, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21931","93.500915","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1961, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21950","93.601467","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1965, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21973","93.703718","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1969, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"21996","93.806123","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1973, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22000","93.813521","82:7b:49:80:52:ba","Broadcast","802.11","196","-59 dBm","Probe Request, SN=3526, FN=0, Flags=........C, SSID=""MahjFi""","""MahjFi""","1"
"22001","93.814936","1e:9d:72:6d:c4:11","82:7b:49:80:52:ba","802.11","516","-39 dBm","Probe Response, SN=1977, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22014","93.859759","82:7b:49:80:52:ba","Broadcast","802.11","196","-60 dBm","Probe Request, SN=3527, FN=0, Flags=........C, SSID=""MahjFi""","""MahjFi""","1"
"22015","93.861598","1e:9d:72:6d:c4:11","82:7b:49:80:52:ba","802.11","516","-39 dBm","Probe Response, SN=1978, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22016","93.862329","1e:9d:72:6d:c4:11","82:7b:49:80:52:ba","802.11","516","-39 dBm","Probe Response, SN=1978, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22017","93.863153","1e:9d:72:6d:c4:11","82:7b:49:80:52:ba","802.11","516","-37 dBm","Probe Response, SN=1978, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22018","93.863932","1e:9d:72:6d:c4:11","82:7b:49:80:52:ba","802.11","516","-39 dBm","Probe Response, SN=1978, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22034","93.910787","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1979, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22065","94.013247","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1983, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22086","94.113353","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1987, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22108","94.217987","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-39 dBm","Beacon frame, SN=1991, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22123","94.284575","1e:9d:72:6d:c4:11","6e:ca:92:5c:35:30","802.11","516","-37 dBm","Probe Response, SN=1995, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22124","94.285418","1e:9d:72:6d:c4:11","6e:ca:92:5c:35:30","802.11","516","-38 dBm","Probe Response, SN=1995, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22125","94.286472","1e:9d:72:6d:c4:11","6e:ca:92:5c:35:30","802.11","516","-38 dBm","Probe Response, SN=1995, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22126","94.287183","1e:9d:72:6d:c4:11","6e:ca:92:5c:35:30","802.11","516","0 dBm","Probe Response, SN=1995, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22138","94.318125","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-38 dBm","Beacon frame, SN=1996, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22166","94.422719","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-38 dBm","Beacon frame, SN=2003, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22189","94.523110","1e:9d:72:6d:c4:11","Broadcast","802.11","409","-37 dBm","Beacon frame, SN=2007, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22207","94.620670","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-37 dBm","Probe Response, SN=2011, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22208","94.621676","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-37 dBm","Probe Response, SN=2011, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22209","94.622636","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-38 dBm","Probe Response, SN=2011, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"22210","94.624472","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-38 dBm","Probe Response, SN=2011, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
