"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"17716","53.475644","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=580, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"17751","53.578179","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=585, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"17806","53.680487","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=589, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"17826","53.782614","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=593, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"17893","53.885096","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=597, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"17955","53.987497","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=602, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"17967","54.008754","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-24 dBm","Probe Response, SN=610, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"17968","54.009552","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-24 dBm","Probe Response, SN=610, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"17969","54.010336","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-24 dBm","Probe Response, SN=610, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"17970","54.012915","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-24 dBm","Probe Response, SN=610, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18001","54.089786","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=611, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18022","54.141119","1e:9d:72:6d:c4:11","VantivaUSA_43:7b:50","802.11","516","-24 dBm","Probe Response, SN=616, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18023","54.141723","1e:9d:72:6d:c4:11","VantivaUSA_43:7b:50","802.11","516","-24 dBm","Probe Response, SN=616, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18024","54.142626","1e:9d:72:6d:c4:11","VantivaUSA_43:7b:50","802.11","516","-24 dBm","Probe Response, SN=616, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18025","54.143399","1e:9d:72:6d:c4:11","VantivaUSA_43:7b:50","802.11","516","-24 dBm","Probe Response, SN=616, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18042","54.192770","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=617, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18092","54.294519","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=621, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18106","54.397386","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=625, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18140","54.500596","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=629, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18160","54.601915","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=633, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18191","54.704291","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=637, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18221","54.808018","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=641, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18280","54.909889","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=646, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18302","54.968240","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=650, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18304","54.969039","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=650, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18305","54.969799","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=650, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18306","54.970423","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=650, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18313","54.988130","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-26 dBm","Probe Response, SN=651, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18314","54.988982","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-26 dBm","Probe Response, SN=651, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18315","54.989780","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-27 dBm","Probe Response, SN=651, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18317","55.011596","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=652, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18371","55.114228","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=662, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18403","55.217278","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=666, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18430","55.318761","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=672, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18453","55.421040","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=676, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18495","55.523326","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=680, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18517","55.625802","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=684, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18552","55.728176","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=688, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18582","55.830574","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=692, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18600","55.932979","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=696, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18636","56.035328","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=700, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18659","56.137762","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=704, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18676","56.240191","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=708, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18698","56.342588","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=712, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18734","56.445054","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=716, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18755","56.547344","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=720, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18780","56.649725","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=728, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18793","56.754528","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=732, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18831","56.854660","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=736, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18858","56.956963","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=740, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18884","57.059399","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=744, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18910","57.169805","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=749, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18929","57.264139","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=753, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18951","57.366654","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-87 dBm","Beacon frame, SN=757, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18974","57.468944","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=761, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"18992","57.576385","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=765, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19012","57.674069","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=769, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19032","57.776189","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=773, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19052","57.878574","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=777, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19075","57.980987","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=781, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19104","58.083435","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=785, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19125","58.141839","1e:9d:72:6d:c4:11","e6:b0:ab:a5:ef:9e","802.11","516","-26 dBm","Probe Response, SN=793, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19130","58.163017","1e:9d:72:6d:c4:11","e6:b0:ab:a5:ef:9e","802.11","516","-26 dBm","Probe Response, SN=794, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19136","58.185754","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=795, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19157","58.288169","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=799, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19175","58.390579","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=803, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19210","58.595385","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=809, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19231","58.697791","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=813, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19245","58.800323","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=817, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19267","58.902594","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=824, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19288","59.006085","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=828, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19310","59.115178","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=834, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19326","59.163481","1e:9d:72:6d:c4:11","0e:2a:a5:2b:24:40","802.11","516","-27 dBm","Probe Response, SN=838, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19331","59.183437","1e:9d:72:6d:c4:11","0e:2a:a5:2b:24:40","802.11","516","-27 dBm","Probe Response, SN=839, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19338","59.209803","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=840, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19359","59.312394","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=844, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19377","59.414564","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=848, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19394","59.516989","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=852, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19412","59.619411","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=856, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19456","59.824613","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-27 dBm","Beacon frame, SN=864, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19481","59.926528","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=868, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19509","60.006225","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-24 dBm","Probe Response, SN=873, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19510","60.007066","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-24 dBm","Probe Response, SN=873, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19511","60.007682","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-24 dBm","Probe Response, SN=873, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19512","60.008550","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-24 dBm","Probe Response, SN=873, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19518","60.028949","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=874, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19549","60.133832","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=878, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19593","60.233751","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=882, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19620","60.336259","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=886, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19642","60.438576","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=890, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19666","60.540974","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=894, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19694","60.643346","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=901, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19718","60.745741","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=905, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19743","60.848498","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=909, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19772","60.950519","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=913, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19796","61.052966","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=918, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19815","61.155325","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=920, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19839","61.257783","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-25 dBm","Beacon frame, SN=928, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19861","61.361077","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-24 dBm","Beacon frame, SN=932, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19868","61.380382","1e:9d:72:6d:c4:11","c6:de:6f:b7:cc:fb","802.11","516","-25 dBm","Probe Response, SN=936, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19881","61.443382","1e:9d:72:6d:c4:11","c6:de:6f:b7:cc:fb","802.11","516","-27 dBm","Probe Response, SN=937, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19883","61.450426","1e:9d:72:6d:c4:11","c6:de:6f:b7:cc:fb","802.11","516","-28 dBm","Probe Response, SN=937, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19884","61.454408","1e:9d:72:6d:c4:11","c6:de:6f:b7:cc:fb","802.11","516","-28 dBm","Probe Response, SN=937, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19885","61.457971","1e:9d:72:6d:c4:11","c6:de:6f:b7:cc:fb","802.11","516","-29 dBm","Probe Response, SN=937, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19887","61.462739","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-29 dBm","Beacon frame, SN=938, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19908","61.563786","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-25 dBm","Probe Response, SN=942, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19909","61.564430","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-26 dBm","Probe Response, SN=942, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19910","61.565211","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-26 dBm","Beacon frame, SN=943, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19915","61.571579","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-24 dBm","Probe Response, SN=942, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19916","61.572316","1e:9d:72:6d:c4:11","Sonos_9d:d8:ec","802.11","516","-26 dBm","Probe Response, SN=942, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19934","61.667370","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=947, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19951","61.769802","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=951, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19977","61.872197","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=955, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"19998","61.974537","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=959, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20024","62.076981","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=964, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20056","62.179371","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=968, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20074","62.281829","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=972, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20094","62.384308","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=976, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20117","62.487701","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=980, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20140","62.588917","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=984, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20165","62.691337","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=992, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20183","62.793795","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=996, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20202","62.896284","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=1000, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20221","62.998907","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=1005, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20248","63.101976","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=1009, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20270","63.203440","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=1013, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20292","63.276770","1e:9d:72:6d:c4:11","82:a6:67:85:87:8e","802.11","516","-23 dBm","Probe Response, SN=1018, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20297","63.290423","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-22 dBm","Probe Response, SN=1019, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20298","63.291148","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-23 dBm","Probe Response, SN=1019, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20299","63.291998","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-23 dBm","Probe Response, SN=1019, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20301","63.305775","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=1020, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20322","63.407618","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-23 dBm","Probe Response, SN=1024, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20323","63.408275","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=1025, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20327","63.410366","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-23 dBm","Probe Response, SN=1024, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20328","63.410977","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-23 dBm","Probe Response, SN=1024, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20329","63.411886","1e:9d:72:6d:c4:11","VantivaUSA_20:d3:56","802.11","516","-23 dBm","Probe Response, SN=1024, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20350","63.510559","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-22 dBm","Beacon frame, SN=1029, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20356","63.534071","1e:9d:72:6d:c4:11","VantivaUSA_41:bd:ea","802.11","516","-23 dBm","Probe Response, SN=1033, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20380","63.613185","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=1034, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"20395","63.715399","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=1038, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
